0.048 8 0.106758 -0.0523894 0.591832 -0.207673
0.048 9 0.00587374 0.0385421 -1.30128 -0.950367
0.054 0 -0.0137352 0.0231229 -0.498043 0.703751
0.054 1 -0.0285197 -0.0374703 -2.27158 -0.37213
0.054 2 -0.0206727 0.0542018 -0.431781 0.5821
0.054 3 -0.00898211 0.0264542 0.502654 1.61506
0.054 4 0.00877298 -0.0148254 -1.90696 -0.525269
0.054 5 -0.0660882 0.00277663 -2.42191 2.00288
0.054 6 0.025413 0.00251823 -1.21316 0.122729
0.054 7 0.00228992 -0.121866 -0.597561 -3.8871
0.054 8 0.114197 -0.0518645 1.79637 -0.417944
0.054 9 -0.0072569 0.0276058 -3.22892 -2.28061
0.06 0 -0.0163485 0.0275672 -0.34466 0.981225
0.06 1 -0.0361528 -0.0431564 -0.419608 -2.168
0.06 2 -0.0245441 0.0593696 -1.22672 0.627522
0.06 3 -0.00349311 0.0363964 0.863223 1.68035
0.06 4 -0.00709402 -0.016046 -2.83348 -0.236072
0.06 5 -0.0827248 0.0153102 -2.72639 2.62609
0.06 6 0.0241568 0.00207457 0.372123 -0.353146
0.06 7 -0.00394531 -0.142418 -1.28398 -3.70671
0.06 8 0.122346 -0.0534678 1.01213 -0.184891
0.06 9 -0.0254898 0.0180077 -3.78192 -0.592881
0.066 0 -0.0203394 0.039592 -0.843397 2.16178
0.066 1 -0.035883 -0.056508 0.285201 -2.19856
0.066 2 -0.0301766 0.0625893 -1.06367 1.3144
0.066 3 2.24145e-05 0.044402 0.118903 1.34418
0.066 4 -0.0188581 -0.0144439 -1.21804 1.61099
0.066 5 -0.0979788 0.031968 -2.31422 2.83056
0.066 6 0.0278917 0.00164757 0.0557274 -0.708094
0.066 7 -0.0111485 -0.159599 -1.22202 -2.34883
0.066 8 0.130956 -0.0494719 1.52615 1.39771
0.066 9 -0.0503805 0.0145891 -4.07102 -0.587427
0.072 0 -0.0219943 0.0524297 -0.554303 2.99802
0.072 1 -0.0359411 -0.0694436 0.262749 -2.49109
0.072 2 -0.0352145 0.0682868 -0.703385 0.274418
0.072 3 0.000721253 0.0512735 0.171912 0.341355
0.072 4 -0.0285439 -0.0132283 -2.28856 0.302733
0.072 5 -0.112818 0.0497804 -3.06803 3.73361
0.072 6 0.0324765 0.00045502 1.21761 0.201942
0.072 7 -0.0184257 -0.171678 -0.909159 -2.37894
0.072 8 0.141611 -0.0419076 1.88397 1.22261
0.072 9 -0.0749953 0.0079059 -3.50788 -1.77198
0.078 0 -0.0230409 0.0690039 -0.267752 3.26093
0.078 1 -0.0302048 -0.0817709 2.03419 -2.23161
0.078 2 -0.0411348 0.0733753 -1.23812 1.12855
0.078 3 0.00263367 0.0535095 0.237922 0.121535
0.078 4 -0.04313 -0.0132825 -2.48267 -0.0210722
0.078 5 -0.128003 0.0717679 -1.7928 2.66026
0.078 6 0.0429575 0.0022129 2.39248 -0.326514
0.078 7 -0.0198157 -0.183151 0.631685 -2.08904
0.078 8 0.150652 -0.037622 1.89908 0.61995
0.078 9 -0.093443 -0.00236372 -2.93304 -1.89499
0.084 0 -0.0287839 0.0913451 -0.69461 3.40422
0.084 1 -0.0204372 -0.0939909 2.67186 -2.13243
0.084 2 -0.0445607 0.0812434 -0.542689 2.0761
0.084 3 0.00576566 0.0503604 0.946094 -0.407067
0.084 4 -0.0535748 -0.0118532 -1.35427 0.281598
0.084 5 -0.134913 0.0870994 -0.996024 2.78821
0.084 6 0.0644597 -6.63026e-05 4.6791 -0.365671
0.084 7 -0.0159495 -0.196494 0.198084 -2.11579
0.084 8 0.159424 -0.0303482 1.01975 1.64653
0.084 9 -0.112035 -0.0151593 -3.35764 -2.23104
0.09 0 -0.0311265 0.103093 -0.69163 1.42965
0.09 1 -0.00335975 -0.105966 2.61337 -1.22896
0.09 2 -0.0456161 0.0922509 0.142033 1.68747
0.09 3 0.0117232 0.0465351 1.38835 -0.633764
0.09 4 -0.0635151 -0.0138857 -2.02439 -0.522027
0.09 5 -0.142489 0.104238 -1.97208 3.26682
0.09 6 0.0913703 -0.00571944 4.50046 -0.846963
0.09 7 -0.0220277 -0.211648 -1.70833 -2.3245
0.09 8 0.170703 -0.02111 2.22339 1.99909
0.09 9 -0.131466 -0.0298807 -3.2798 -2.12506
0.096 0 -0.0406379 0.110003 -2.71999 0.111584
0.096 1 0.0107755 -0.104156 1.9272 0.989847
0.096 2 -0.0410319 0.102028 0.670608 1.23931
0.096 3 0.0270549 0.0487328 3.54595 1.33552
0.096 4 -0.0805509 -0.0200603 -2.71487 -1.84449
0.096 5 -0.153936 0.118773 -1.42897 1.482
0.096 6 0.118868 -0.0124392 4.83526 -1.16165
0.096 7 -0.0259024 -0.225253 0.181734 -1.69281
0.096 8 0.18434 -0.00989064 1.3852 2.2055
0.096 9 -0.154366 -0.0404547 -4.40023 -1.41567
0.102 0 -0.0525474 0.107913 -1.64929 -0.743621
0.102 1 0.0172105 -0.0926492 -0.00357996 1.91655
0.102 2 -0.0384533 0.110381 -0.123866 1.53265
0.102 3 0.0513512 0.0564385 4.42698 0.806382
0.102 4 -0.0959475 -0.0305412 -2.53523 -1.02112
0.102 5 -0.160658 0.128989 -1.03991 1.65178
0.102 6 0.146862 -0.0164822 5.0521 -0.655619
0.102 7 -0.0283977 -0.236523 -1.49663 -2.3408
0.102 8 0.199935 0.00140182 2.76406 2.47286
0.102 9 -0.183909 -0.0477078 -4.56585 -0.688996
0.108 0 -0.0618976 0.105531 -2.00557 0.670135
0.108 1 0.0192296 -0.0836784 0.742719 0.712781
0.108 2 -0.0361223 0.123827 0.694065 2.31964
0.108 3 0.0786873 0.0585553 4.56112 0.861975
0.108 4 -0.107986 -0.0342138 -1.30911 -0.139044
0.108 5 -0.165313 0.14004 -0.256069 2.00614
0.108 6 0.17305 -0.0199265 4.39981 -0.225499
0.108 7 -0.0364391 -0.250849 -1.78914 -2.84929
0.108 8 0.208549 0.0170404 0.251784 3.13307
0.108 9 -0.211845 -0.0550762 -5.46089 -1.66896
0.114 0 -0.0751409 0.1094 -1.71833 0.892509
0.114 1 0.0178485 -0.0798036 -0.679089 0.900491
0.114 2 -0.0316175 0.136481 1.58388 1.23482
0.114 3 0.108584 0.065996 5.32978 1.75333
0.114 4 -0.114861 -0.033599 -0.0722681 0.0310759
0.114 5 -0.16424 0.150673 0.588569 1.42997
0.114 6 0.197249 -0.0211102 3.38701 0.144547
0.114 7 -0.0448401 -0.266307 -0.929115 -1.82219
0.114 8 0.207254 0.0340437 -0.291929 2.96435
0.114 9 -0.243018 -0.0683641 -4.86935 -1.8932
0.12 0 -0.0834858 0.11792 -1.09076 1.91998
0.12 1 0.0118155 -0.0723406 -0.410702 1.19613
0.12 2 -0.0166226 0.142079 3.1435 0.90236
0.12 3 0.141184 0.0734574 6.1136 0.32416
0.12 4 -0.120988 -0.0331151 -2.04044 -0.443087
0.12 5 -0.160101 0.162445 0.839235 1.94161
0.12 6 0.214687 -0.0163952 2.39166 1.39286
0.12 7 -0.0526119 -0.273379 -2.0311 -0.0768889
0.12 8 0.206771 0.0552901 0.984301 4.10958
0.12 9 -0.272298 -0.0778019 -5.04396 -0.793939
0.126 0 -0.0863979 0.126926 -0.0660486 0.830085
0.126 1 0.00736814 -0.0643284 -1.67227 1.27885
0.126 2 0.00305482 0.147713 3.07295 0.656409
0.126 3 0.174695 0.069825 5.56123 -1.10672
0.126 4 -0.132207 -0.034356 -1.47686 -0.351819
0.126 5 -0.155018 0.173994 0.777728 1.5576
0.126 6 0.232507 -0.0104518 4.07939 1.12608
0.126 7 -0.0636061 -0.278468 -1.51464 -1.03957
0.126 8 0.207559 0.0834284 -0.908691 5.18234
0.126 9 -0.296067 -0.0822847 -3.28527 -0.366913
0.132 0 -0.0833287 0.13086 0.639657 0.627703
0.132 1 0.0017253 -0.0573806 -0.360426 0.942607
0.132 2 0.0205072 0.154651 1.94363 1.44235
0.132 3 0.204184 0.0617877 4.79228 -2.27037
0.132 4 -0.139697 -0.0375803 -1.35129 -1.34613
0.132 5 -0.151722 0.188394 1.2162 2.25738
0.132 6 0.260715 -0.00668129 5.8016 0.839888
0.132 7 -0.0736452 -0.290648 -2.02863 -2.83318
0.132 8 0.20604 0.110733 0.567235 3.32552
0.132 9 -0.318604 -0.0839909 -3.21724 0.188004
0.138 0 -0.0776184 0.132404 1.39927 0.147863
0.138 1 -0.00301733 -0.0519906 -0.867272 0.982465
0.138 2 0.028794 0.166568 0.601702 1.52439
0.138 3 0.232696 0.045397 3.77711 -2.94328
0.138 4 -0.146691 -0.0462266 -0.827014 -1.70648
0.138 5 -0.146304 0.20412 0.782316 3.34134
0.138 6 0.296064 -0.0038893 6.21566 -0.585451
0.138 7 -0.0828349 -0.302471 -1.07879 -1.46595
0.138 8 0.209913 0.132012 0.273272 3.94201
0.138 9 -0.336917 -0.0775982 -2.5579 1.85843
0.144 0 -0.0667083 0.132666 1.17292 -0.178249
0.144 1 -0.0121933 -0.0512243 -1.58172 -0.356303
0.144 2 0.0342324 0.178282 0.859174 1.82834
0.144 3 0.25467 0.0292563 3.99758 -3.15286
0.144 4 -0.155902 -0.0552746 -1.3366 -0.699749
0.144 5 -0.139362 0.225565 1.76834 3.28808
0.144 6 0.337175 -0.00793659 6.11116 -0.981264
0.144 7 -0.0914 -0.311328 -2.10513 -1.43827
0.144 8 0.213195 0.146241 0.681405 1.34173
0.144 9 -0.351252 -0.0698193 -1.98447 1.37219
0.15 0 -0.058551 0.128709 0.862785 -0.887527
0.15 1 -0.0194841 -0.055927 -1.94516 -1.61532
0.15 2 0.0353892 0.185513 -0.776411 0.981147
0.15 3 0.279081 0.0123108 4.12923 -2.48802
0.15 4 -0.158823 -0.062114 -0.10063 -1.28641
0.15 5 -0.132641 0.243947 1.28206 3.12703
0.15 6 0.370226 -0.0154636 5.44603 -1.37774
0.15 7 -0.102093 -0.320121 -2.05502 -1.85986
0.15 8 0.216634 0.153541 0.29958 -0.0350461
0.15 9 -0.35917 -0.0603826 -1.28382 1.82992
0.156 0 -0.0546854 0.122546 0.249235 -1.11971
0.156 1 -0.03352 -0.0649156 -2.78563 -1.53217
0.156 2 0.0284323 0.194407 -1.35789 2.02251
0.156 3 0.300555 -0.00118696 2.78875 -1.70111
0.156 4 -0.15991 -0.0687913 0.158508 -1.6138
0.156 5 -0.127204 0.266192 0.942362 3.41587
0.156 6 0.402182 -0.0219154 5.3771 -0.479157
0.156 7 -0.109291 -0.339715 -0.444483 -4.09215
0.156 8 0.218498 0.151897 0.256951 -0.382367
0.156 9 -0.363608 -0.0503106 -0.623492 2.0605
0.162 0 -0.0483909 0.114621 1.40236 -1.26842
0.162 1 -0.0470086 -0.0682031 -1.79103 0.0961932
0.162 2 0.0159873 0.205085 -2.57719 1.85799
0.162 3 0.317883 -0.00597849 3.17722 0.200041
0.162 4 -0.155658 -0.0758064 0.930822 -0.678783
0.162 5 -0.119 0.283115 1.18364 3.20093
0.162 6 0.429737 -0.0236278 4.92056 0.614569
0.162 7 -0.109218 -0.365542 0.279245 -3.92444
0.162 8 0.221077 0.149293 0.0731402 -0.729259
0.162 9 -0.370179 -0.0395672 -0.991002 1.52164
0.168 0 -0.0399813 0.106211 1.59646 -1.3305
0.168 1 -0.0566004 -0.0642001 -1.79695 0.671586
0.168 2 -0.00105864 0.214917 -2.64541 1.59515
0.168 3 0.341953 -0.00806735 4.6101 0.00234954
0.168 4 -0.149227 -0.0738538 0.690605 0.06688
0.168 5 -0.109414 0.297345 1.84735 2.02827
0.168 6 0.457027 -0.0197822 3.88741 0.651738
0.168 7 -0.112166 -0.388057 -0.675371 -3.90578
0.168 8 0.225453 0.143332 0.616446 -0.940318
0.168 9 -0.377792 -0.0300711 -0.743049 1.61986
0.174 0 -0.0319012 0.0958977 0.631422 -1.76001
0.174 1 -0.0673113 -0.0634794 -1.59203 -0.518225
0.174 2 -0.0183011 0.226088 -3.28813 2.03638
0.174 3 0.366233 -0.0096149 4.34418 -0.295448
0.174 4 -0.148201 -0.0758643 -0.0495875 0.100547
0.174 5 -0.0962666 0.312867 2.0472 2.679
0.174 6 0.474696 -0.0135215 1.97545 2.08985
0.174 7 -0.114357 -0.407547 -0.39139 -3.30725
0.174 8 0.23387 0.138015 1.67976 -0.451733
0.174 9 -0.381375 -0.0204874 -0.900891 1.32625
0.18 0 -0.0290066 0.0882411 -0.318512 -1.00993
0.18 1 -0.0728343 -0.0633275 -0.829876 0.725279
0.18 2 -0.0356748 0.237397 -3.09335 2.76095
0.18 3 0.39196 -0.0115448 4.1324 -0.327952
0.18 4 -0.145192 -0.0746495 0.989713 0.34849
0.18 5 -0.0809109 0.328087 2.43823 3.07877
0.18 6 0.488429 -0.000241452 2.8616 1.50308
0.18 7 -0.115594 -0.426767 -0.880202 -2.98878
0.18 8 0.242452 0.138771 1.16998 0.465378
0.18 9 -0.3846 -0.0138411 -0.454532 0.946653
0.186 0 -0.0313181 0.0865671 -0.656614 -0.267787
0.186 1 -0.0805304 -0.0584052 -0.945394 1.46135
0.186 2 -0.0500014 0.251824 -2.05922 2.35773
0.186 3 0.417856 -0.00936108 4.43154 1.09265
0.186 4 -0.137565 -0.0744214 1.67336 0.027536
0.186 5 -0.0677106 0.347413 3.24826 3.27702
0.186 6 0.502303 0.00443355 2.42322 -0.713872
0.186 7 -0.12416 -0.448035 -1.63141 -2.96568
0.186 8 0.246166 0.141085 0.268096 -0.107758
0.186 9 -0.391401 -0.00647765 -1.71756 1.79473
0.192 0 -0.0307581 0.090429 0.331029 1.09921
0.192 1 -0.0896281 -0.0493769 -1.50936 1.56133
0.192 2 -0.06036 0.265415 -1.97697 1.63781
0.192 3 0.44536 -0.000822142 4.45586 0.978597
0.192 4 -0.130942 -0.073091 0.500436 0.215984
0.192 5 -0.0481552 0.36866 2.48495 2.62077
0.192 6 0.516768 1.58079e-05 3.07837 -0.400305
0.192 7 -0.131914 -0.46177 -0.888781 -2.43299
0.192 8 0.247276 0.141575 -0.388227 1.20956
0.192 9 -0.402399 0.00408764 -2.07815 2.05923
0.198 0 -0.0245753 0.0976689 1.01677 1.18107
0.198 1 -0.0935909 -0.0424231 0.176937 0.439457
0.198 2 -0.0690756 0.273654 -1.31142 1.0434
0.198 3 0.469757 0.00575614 3.43361 0.894317
0.198 4 -0.126897 -0.0696439 0.479802 0.467126
0.198 5 -0.0361083 0.378681 1.21909 0.907783
0.198 6 0.53604 -0.000172801 3.11039 0.297463
0.198 7 -0.131173 -0.474391 -0.294806 -1.91983
0.198 8 0.243605 0.148067 -1.09134 1.25731
0.198 9 -0.414874 0.0128912 -1.7777 1.65793
0.204 0 -0.0214418 0.107537 0.977218 1.86889
0.204 1 -0.0891925 -0.0363763 1.29113 1.10982
0.204 2 -0.0761253 0.278309 -0.947224 1.03701
0.204 3 0.483962 0.0056332 1.52946 -0.508012
0.204 4 -0.120634 -0.0677287 1.87619 0.614146
0.204 5 -0.0289388 0.385881 1.15257 1.07236
0.204 6 0.553334 0.00816593 3.14071 1.35991
0.204 7 -0.13233 -0.482521 -0.228415 -1.74123
0.204 8 0.236904 0.157844 -0.994653 1.91279
0.204 9 -0.427714 0.0227009 -2.37059 0.966645
0.21 0 -0.0174531 0.113482 0.511799 0.0811344
0.21 1 -0.0838607 -0.0317216 0.531602 0.761113
0.21 2 -0.0833706 0.285108 -1.89068 1.9831
0.21 3 0.489526 0.00273513 0.704391 -0.805493
0.21 4 -0.110547 -0.0692088 2.01712 -0.111744
0.21 5 -0.0252936 0.395226 0.477088 1.70571
0.21 6 0.569517 0.0154234 2.79463 1.45523
0.21 7 -0.126521 -0.493574 2.65832 -1.65277
0.21 8 0.234233 0.165561 -0.711489 0.37496
0.21 9 -0.444226 0.0235662 -3.18946 -0.107475
0.216 0 -0.0143114 0.113122 1.24628 -0.338545
0.216 1 -0.0785853 -0.0304388 1.43723 -0.344909
0.216 2 -0.0931439 0.294947 -1.51686 1.98676
0.216 3 0.496256 -8.10525e-05 1.77156 -0.110774
0.216 4 -0.101241 -0.0687485 0.636343 -0.558174
0.216 5 -0.0195138 0.404094 0.785003 1.32461
0.216 6 0.586858 0.0232175 2.41506 0.939465
0.216 7 -0.115761 -0.502962 1.86507 -1.14522
0.216 8 0.231184 0.169166 0.573886 0.0172143
0.216 9 -0.459574 0.0243139 -2.12544 0.446651
0.222 0 -0.00476 0.11021 1.23144 -0.532573
0.222 1 -0.0734695 -0.0366212 0.166674 -1.98033
0.222 2 -0.101535 0.303524 -1.12562 1.37277
0.222 3 0.507867 0.00366734 2.13012 1.72586
0.222 4 -0.0947882 -0.0660656 0.534205 1.50573
0.222 5 -0.0132839 0.417709 1.78042 2.81304
0.222 6 0.600971 0.0327246 2.77697 2.00962
0.222 7 -0.110474 -0.510121 -0.381176 -0.958563
0.222 8 0.232385 0.166211 0.220608 -0.784162
0.222 9 -0.476707 0.0282781 -3.80472 0.74937
0.228 0 0.00544662 0.104764 1.14862 -0.884161
0.228 1 -0.072308 -0.0481294 0.497451 -2.05586
0.228 2 -0.107054 0.312199 -0.465351 1.74666
0.228 3 0.519824 0.0170924 2.23128 2.01109
0.228 4 -0.0932187 -0.054094 -0.0967704 2.88904
0.228 5 -0.000619587 0.436412 2.3264 3.43432
0.228 6 0.616278 0.0478447 3.13314 2.23137
0.228 7 -0.114563 -0.51769 -1.3427 -1.7178
0.228 8 0.232799 0.159133 0.485514 -1.82946
0.228 9 -0.495893 0.0345946 -2.87193 1.55246
0.234 0 0.0114561 0.0987937 0.719999 -1.22859
0.234 1 -0.065063 -0.0626658 1.85773 -2.04781
0.234 2 -0.110661 0.322066 -0.690349 1.64711
0.234 3 0.536228 0.0381224 3.1356 3.60736
0.234 4 -0.0905236 -0.0306667 0.328465 5.04775
0.234 5 0.0092059 0.454784 1.03363 2.71545
0.234 6 0.633908 0.0603433 3.66624 1.88256
0.234 7 -0.12206 -0.527458 -1.03356 -1.30112
0.234 8 0.232255 0.148416 -0.33836 -2.91838
0.234 9 -0.512145 0.0472107 -2.75967 2.81728
0.24 0 0.0149003 0.0884909 0.258619 -2.21927
0.24 1 -0.0525833 -0.0772493 2.21906 -2.40317
0.24 2 -0.108242 0.333979 1.78844 1.96683
0.24 3 0.55399 0.0600611 3.35394 3.80482
0.24 4 -0.0918202 0.00314406 -0.471155 5.60478
0.24 5 0.0160845 0.474238 0.808213 3.72862
0.24 6 0.649777 0.0812887 1.92944 4.25927
0.24 7 -0.132062 -0.533507 -1.70582 -0.286757
0.24 8 0.229724 0.136961 -0.477516 -1.79717
0.24 9 -0.526462 0.0597012 -2.49258 1.13231
0.246 0 0.0126972 0.0757611 -1.00587 -1.75259
0.246 1 -0.0418005 -0.0876276 1.52509 -1.82552
0.246 2 -0.0989486 0.347615 1.72726 2.86655
0.246 3 0.569644 0.0829548 1.90333 3.5803
0.246 4 -0.0930024 0.0335581 0.478759 4.65889
0.246 5 0.019347 0.492059 1.19439 2.73074
0.246 6 0.666904 0.10793 2.94553 4.70249
0.246 7 -0.144579 -0.536794 -1.71172 -0.156638
0.246 8 0.223521 0.123418 -0.671967 -2.85297
0.246 9 -0.541127 0.0689161 -1.81322 1.69062
0.252 0 0.00646041 0.0622539 -0.61935 -2.53199
0.252 1 -0.0302653 -0.0977893 1.31669 -1.70698
0.252 2 -0.0839027 0.365614 3.24457 2.9704
0.252 3 0.57707 0.107013 0.346322 3.76563
0.252 4 -0.0945483 0.0584694 -0.636306 4.26925
0.252 5 0.0257567 0.506332 0.366218 1.92474
0.252 6 0.685965 0.13587 2.8783 4.20052
0.252 7 -0.152925 -0.536409 -1.21998 0.323403
0.252 8 0.221052 0.102102 -0.198051 -4.02816
0.252 9 -0.551885 0.0776124 -1.52506 1.24742
0.258 0 0.00115518 0.0499174 -0.652917 -1.6197
0.258 1 -0.0276783 -0.109157 -0.708637 -1.30507
0.258 2 -0.0620029 0.382602 4.0519 2.98052
0.258 3 0.584565 0.126319 1.67041 3.24756
0.258 4 -0.0964817 0.0912595 0.459979 5.78981
0.258 5 0.0271763 0.516 0.45629 1.43679
0.258 6 0.70514 0.158969 2.66257 3.70017
0.258 7 -0.160242 -0.536657 -0.492881 -0.370544
0.258 8 0.226112 0.0792352 1.17269 -3.42175
0.258 9 -0.560894 0.0862654 -1.76334 1.54665
0.264 0 0.00230749 0.0453856 -0.512352 0.0954489
0.264 1 -0.0306416 -0.117786 -0.297581 -1.16463
0.264 2 -0.0435697 0.394969 2.72884 2.76753
0.264 3 0.591568 0.147186 0.764366 3.28664
0.264 4 -0.0988952 0.123092 -0.242317 5.28413
0.264 5 0.0272212 0.522728 0.406259 1.24688
0.264 6 0.720868 0.176372 1.73557 2.04941
0.264 7 -0.162439 -0.539444 -0.219075 0.336528
0.264 8 0.235046 0.0566049 1.46562 -3.61936
0.264 9 -0.569691 0.0940324 -1.21691 0.416987
0.27 0 -0.00184279 0.0431958 -0.326878 -0.14998
0.27 1 -0.0339068 -0.121735 -0.20881 -0.103696
0.27 2 -0.0291696 0.411596 2.56502 2.42862
0.27 3 0.596457 0.167834 1.68551 3.36104
0.27 4 -0.0978894 0.155024 0.465642 5.99042
0.27 5 0.030028 0.53183 0.0811867 1.4091
0.27 6 0.73247 0.188481 2.09263 1.82675
0.27 7 -0.159384 -0.537853 0.962692 0.53652
0.27 8 0.244363 0.0396163 0.953437 -2.69807
0.27 9 -0.576155 0.0980297 -0.390503 1.05157
0.276 0 -0.00142746 0.0413839 0.389939 0.267804
0.276 1 -0.0334339 -0.117027 -0.201546 0.918237
0.276 2 -0.0087403 0.426876 3.75673 2.95453
0.276 3 0.601333 0.184833 -0.188526 2.25838
0.276 4 -0.0914781 0.186539 1.42307 5.30569
0.276 5 0.0275901 0.541646 -1.20464 1.59895
0.276 6 0.745475 0.19863 2.75727 0.998309
0.276 7 -0.156388 -0.53537 -0.109708 0.282109
0.276 8 0.255794 0.0238203 2.13016 -1.68123
0.276 9 -0.574889 0.104946 0.629413 1.22939
0.282 0 -0.00475164 0.0433228 -1.18995 0.0883329
0.282 1 -0.0352117 -0.112266 -0.120434 0.85546
0.282 2 0.0172124 0.444648 4.63599 3.32328
0.282 3 0.598666 0.192455 0.221958 1.32806
0.282 4 -0.0822342 0.216413 1.08817 5.05274
0.282 5 0.0205993 0.547927 -1.0511 0.693825
0.282 6 0.756252 0.200458 1.77522 0.0825676
0.282 7 -0.159939 -0.534216 0.0222282 0.342507
0.282 8 0.270151 0.0119099 2.4764 -2.49984
0.282 9 -0.573382 0.115648 0.590095 2.45408
0.288 0 -0.0102738 0.0478941 -0.664269 1.20157
0.288 1 -0.0370653 -0.105316 -0.75866 1.34088
0.288 2 0.0417798 0.465277 3.88826 2.72124
0.288 3 0.602842 0.198874 0.688439 0.635579
0.288 4 -0.0712588 0.24498 1.53857 4.54813
0.288 5 0.0124806 0.552246 -1.62955 0.286314
